"","lhs","Var.2","rhs","support","confidence","coverage","lift","count"
"[428]","{covid,latest}","=>","{admission}",0.00390110923105847,1,0.00390110923105847,6.21741671537113,83
"[429]","{covid,relevant}","=>","{admission}",0.00404211317916902,1,0.00404211317916902,6.21741671537113,86
"[430]","{covid,unique}","=>","{admission}",0.00423011844331641,1,0.00423011844331641,6.21741671537113,90
"[431]","{admit,away}","=>","{admission}",0.00112803158488438,1,0.00112803158488438,6.21741671537113,24
"[432]","{admit,latest}","=>","{admission}",0.00112803158488438,1,0.00112803158488438,6.21741671537113,24
"[433]","{admission,offer}","=>","{employment}",0.00141003948110547,0.0638297872340425,0.022090618537319,6.17292069632495,30
"[434]","{activity,admission}","=>","{covid}",0.00112803158488438,0.0764331210191083,0.0147584132355706,6.15981470758541,24
"[435]","{admission,future}","=>","{employment}",0.00136303816506862,0.0635964912280702,0.0214326001128032,6.15035885167464,29
"[436]","{covid,subscribe}","=>","{admission}",0.00399511186313217,0.988372093023256,0.00404211317916902,6.14512117216914,85
"[437]","{admission,know}","=>","{pandemic}",0.00122203421695807,0.025974025974026,0.0470483173528859,6.14025974025974,26
"[438]","{admission,leader}","=>","{covid}",0.00103402895281068,0.0761245674740484,0.0135833803346494,6.13494809688581,22
"[439]","{admission,study}","=>","{covid}",0.00169204737732657,0.0761099365750529,0.0222316224854296,6.13376897943494,36
"[440]","{admission,past}","=>","{covid}",0.00112803158488438,0.0759493670886076,0.0148524158676443,6.12082853855006,24
"[441]","{admission,technology}","=>","{covid}",0.00103402895281068,0.0758620689655172,0.0136303816506862,6.11379310344828,22
"[442]","{admission,different}","=>","{covid}",0.0022090618537319,0.0758064516129032,0.0291408159428464,6.10931085043988,47
"[443]","{employment,topic}","=>","{admission}",0.00202105658958451,0.977272727272727,0.00206805790562136,6.07611179002178,43
"[444]","{covid,longer}","=>","{admission}",0.00394811054709532,0.976744186046512,0.00404211317916902,6.07282562896715,84
"[445]","{covid,feature}","=>","{admission}",0.00394811054709532,0.976744186046512,0.00404211317916902,6.07282562896715,84
"[446]","{employment,latest}","=>","{admission}",0.00192705395751081,0.976190476190476,0.00197405527354766,6.06938298405277,41
"[447]","{employment,monthly}","=>","{admission}",0.00183305132543711,0.975,0.00188005264147396,6.06198129748685,39
"[448]","{employment,subscribe}","=>","{admission}",0.00183305132543711,0.975,0.00188005264147396,6.06198129748685,39
"[449]","{admission,interest}","=>","{covid}",0.00103402895281068,0.0750853242320819,0.0137713855987968,6.05119453924915,22
"[450]","{covid,personal}","=>","{admission}",0.00159804474525287,0.971428571428571,0.00164504606128972,6.03977623778909,34
"[451]","{admission,role}","=>","{employment}",0.00150404211317917,0.0623781676413255,0.0241116751269036,6.03253588516746,32
"[452]","{admission,plan}","=>","{employment}",0.00112803158488438,0.0623376623376623,0.0180955066741869,6.0286186540732,24
"[453]","{admission,experience}","=>","{pandemic}",0.00141003948110547,0.0254668930390492,0.0553675502914082,6.02037351443124,30
"[454]","{admission,global}","=>","{covid}",0.00150404211317917,0.0745920745920746,0.0201635645798082,6.01144310235219,32
"[455]","{covid,source}","=>","{admission}",0.00408911449520587,0.966666666666667,0.00423011844331641,6.01016949152542,87
"[456]","{admission,school}","=>","{pandemic}",0.00173904869336341,0.0254120879120879,0.0684339161496522,6.00741758241758,37
"[457]","{admission,full}","=>","{covid}",0.00188005264147396,0.074487895716946,0.0252397067117879,6.00304723209751,40
"[458]","{club,pandemic}","=>","{admission}",0.00263207369806355,0.96551724137931,0.00272607633013724,6.00302303553074,56
"[459]","{covid,skill}","=>","{admission}",0.00131603684903177,0.96551724137931,0.00136303816506862,6.00302303553074,28
"[460]","{going,pandemic}","=>","{admission}",0.00126903553299492,0.964285714285714,0.00131603684903177,5.99536611839359,27
"[461]","{list,pandemic}","=>","{admission}",0.00253807106598985,0.964285714285714,0.00263207369806355,5.99536611839359,54
"[462]","{connect,covid}","=>","{admission}",0.00126903553299492,0.964285714285714,0.00131603684903177,5.99536611839359,27
"[463]","{covid,stay}","=>","{admission}",0.00122203421695807,0.962962962962963,0.00126903553299492,5.98714202220923,26
"[464]","{covid,high}","=>","{admission}",0.00122203421695807,0.962962962962963,0.00126903553299492,5.98714202220923,26
"[465]","{admission,anyone}","=>","{covid}",0.00122203421695807,0.0742857142857143,0.0164504606128972,5.98675324675325,26
"[466]","{pandemic,source}","=>","{admission}",0.00235006580184245,0.961538461538462,0.00244406843391615,5.97828530324147,50
"[467]","{follow,pandemic}","=>","{admission}",0.00235006580184245,0.961538461538462,0.00244406843391615,5.97828530324147,50
"[468]","{admit,committee}","=>","{admission}",0.00117503290092123,0.961538461538462,0.00122203421695807,5.97828530324147,25
"[469]","{management,pandemic}","=>","{admission}",0.00112803158488438,0.96,0.00117503290092123,5.96872004675628,24
"[470]","{need,pandemic}","=>","{admission}",0.00112803158488438,0.96,0.00117503290092123,5.96872004675628,24
"[471]","{employment,global}","=>","{admission}",0.00112803158488438,0.96,0.00117503290092123,5.96872004675628,24
"[472]","{admission,strong}","=>","{covid}",0.00126903553299492,0.073972602739726,0.0171554803534499,5.96151930261519,27
"[473]","{home,pandemic}","=>","{admission}",0.00108103026884753,0.958333333333333,0.00112803158488438,5.958357685564,23
"[474]","{covid,session}","=>","{admission}",0.00108103026884753,0.958333333333333,0.00112803158488438,5.958357685564,23
"[475]","{covid,four}","=>","{admission}",0.00108103026884753,0.958333333333333,0.00112803158488438,5.958357685564,23
"[476]","{admission,good}","=>","{pandemic}",0.00108103026884753,0.0251916757940854,0.0429122015416432,5.9553121577218,23
"[477]","{covid,technology}","=>","{admission}",0.00103402895281068,0.956521739130435,0.00108103026884753,5.94709424948543,22
"[478]","{admit,longer}","=>","{admission}",0.00103402895281068,0.956521739130435,0.00108103026884753,5.94709424948543,22
"[479]","{covid,support}","=>","{admission}",0.00197405527354766,0.954545454545455,0.00206805790562136,5.93480686467244,42
"[480]","{covid,dozen}","=>","{admission}",0.00390110923105847,0.954022988505747,0.00408911449520587,5.93155847558395,83
"[481]","{make,pandemic}","=>","{admission}",0.00192705395751081,0.953488372093023,0.00202105658958451,5.92823454256317,41
"[482]","{employment,visitor}","=>","{admission}",0.00183305132543711,0.951219512195122,0.00192705395751081,5.91412809510912,39
"[483]","{admission,change}","=>","{employment}",0.00117503290092123,0.0611246943765281,0.0192235382590713,5.91131362525006,25
"[484]","{admission,example}","=>","{covid}",0.00122203421695807,0.0732394366197183,0.0166854671930814,5.90243277848912,26
"[485]","{admission,next.}","=>","{covid}",0.00202105658958451,0.0731292517006803,0.0276367738296672,5.89355287569573,43
"[486]","{admission,however}","=>","{covid}",0.00164504606128972,0.0730688935281837,0.0225136303816507,5.88868855570317,35
"[487]","{admission,graduate}","=>","{covid}",0.00136303816506862,0.0730478589420655,0.0186595224666291,5.88699335928555,29
"[488]","{covid,follow}","=>","{admission}",0.00413611581124271,0.946236559139785,0.00437112239142696,5.88314699949096,88
"[489]","{covid,list}","=>","{admission}",0.00413611581124271,0.946236559139785,0.00437112239142696,5.88314699949096,88
"[490]","{admission,start}","=>","{covid}",0.00197405527354766,0.0729166666666667,0.027072758037225,5.87642045454545,42
"[491]","{longer,pandemic}","=>","{admission}",0.0023970671178793,0.944444444444444,0.00253807106598985,5.87200467562829,51
"[492]","{covid,together}","=>","{admission}",0.00159804474525287,0.944444444444444,0.00169204737732657,5.87200467562829,34
"[493]","{latest,pandemic}","=>","{admission}",0.00235006580184245,0.943396226415094,0.002491069749953,5.86548746733125,50
"[494]","{challenge,covid}","=>","{admission}",0.00225606316976875,0.941176470588235,0.0023970671178793,5.8516863203493,48
"[495]","{contact,covid}","=>","{admission}",0.00145704079714232,0.939393939393939,0.00155104342921602,5.84060358110621,31
"[496]","{covid,university}","=>","{admission}",0.00216206053769506,0.938775510204082,0.0023030644858056,5.83675854912392,46
"[497]","{admission,service}","=>","{employment}",0.00178605000940026,0.0603174603174603,0.0296108291032149,5.83324675324675,38
"[498]","{admission,offer}","=>","{covid}",0.00159804474525287,0.0723404255319149,0.022090618537319,5.82998065764023,34
"[499]","{admission,network}","=>","{covid}",0.00108103026884753,0.0723270440251572,0.014946418499718,5.82890222984563,23
"[500]","{employment,follow}","=>","{admission}",0.00211505922165821,0.9375,0.00225606316976875,5.82882817066043,45
"[501]","{admission,round}","=>","{covid}",0.00136303816506862,0.0723192019950125,0.0188475277307765,5.82827023350714,29
"[502]","{pandemic,work}","=>","{admission}",0.00206805790562136,0.936170212765957,0.0022090618537319,5.82056032928361,44
"[503]","{admission,sure}","=>","{covid}",0.00159804474525287,0.0721868365180467,0.0221376198533559,5.81760277938622,34
"[504]","{employment,future}","=>","{admission}",0.00136303816506862,0.935483870967742,0.00145704079714232,5.81629305631493,29
"[505]","{covid,ever}","=>","{admission}",0.00131603684903177,0.933333333333333,0.00141003948110547,5.80292226767972,28
"[506]","{employment,source}","=>","{admission}",0.00192705395751081,0.931818181818182,0.00206805790562136,5.7935019393231,41
"[507]","{covid,expert}","=>","{admission}",0.00126903553299492,0.931034482758621,0.00136303816506862,5.78862935569036,27
"[508]","{admission,getting}","=>","{covid}",0.00131603684903177,0.0717948717948718,0.0183305132543711,5.78601398601399,28
"[509]","{pandemic,topic}","=>","{admission}",0.00244406843391615,0.928571428571429,0.00263207369806355,5.77331552141605,52
"[510]","{employment,entry}","=>","{admission}",0.00183305132543711,0.928571428571429,0.00197405527354766,5.77331552141605,39
"[511]","{consider,covid}","=>","{admission}",0.00122203421695807,0.928571428571429,0.00131603684903177,5.77331552141605,26
"[512]","{covid,world}","=>","{admission}",0.00244406843391615,0.928571428571429,0.00263207369806355,5.77331552141605,52
"[513]","{admission,thought}","=>","{covid}",0.00122203421695807,0.0716253443526171,0.0170614777213762,5.77235161532682,26
"[514]","{admission,idea}","=>","{covid}",0.00155104342921602,0.0715835140997831,0.0216676066929874,5.76898047722343,33
"[515]","{different,pandemic}","=>","{admission}",0.00117503290092123,0.925925925925926,0.00126903553299492,5.75686732904734,25
"[516]","{pandemic,question}","=>","{admission}",0.00117503290092123,0.925925925925926,0.00126903553299492,5.75686732904734,25
"[517]","{employment,unique}","=>","{admission}",0.00235006580184245,0.925925925925926,0.00253807106598985,5.75686732904734,50
"[518]","{covid,create}","=>","{admission}",0.00117503290092123,0.925925925925926,0.00126903553299492,5.75686732904734,25
"[519]","{admission,take}","=>","{covid}",0.00272607633013724,0.0714285714285714,0.0381650686219214,5.75649350649351,58
"[520]","{pandemic,student}","=>","{admission}",0.00291408159428464,0.925373134328358,0.00314908817446889,5.75343039332851,62
"[521]","{covid,staff}","=>","{admission}",0.00112803158488438,0.923076923076923,0.00122203421695807,5.73915389111181,24
"[522]","{covid,develop}","=>","{admission}",0.00112803158488438,0.923076923076923,0.00122203421695807,5.73915389111181,24
"[523]","{activity,covid}","=>","{admission}",0.00112803158488438,0.923076923076923,0.00122203421695807,5.73915389111181,24
"[524]","{admission,problem}","=>","{covid}",0.00103402895281068,0.0711974110032362,0.0145234066553864,5.7378640776699,22
"[525]","{admission,financial}","=>","{covid}",0.00131603684903177,0.0710659898477157,0.0185185185185185,5.72727272727273,28
"[526]","{good,pandemic}","=>","{admission}",0.00108103026884753,0.92,0.00117503290092123,5.72002337814144,23
"[527]","{covid,local}","=>","{admission}",0.00108103026884753,0.92,0.00117503290092123,5.72002337814144,23
"[528]","{admission,show}","=>","{covid}",0.00112803158488438,0.0707964601769911,0.0159334461364918,5.70555108608206,24
"[529]","{pandemic,university}","=>","{admission}",0.00103402895281068,0.916666666666667,0.00112803158488438,5.69929865575687,22
"[530]","{pandemic,people}","=>","{admission}",0.00155104342921602,0.916666666666667,0.00169204737732657,5.69929865575687,33
"[531]","{covid,meeting}","=>","{admission}",0.00103402895281068,0.916666666666667,0.00112803158488438,5.69929865575687,22
"[532]","{covid,reach}","=>","{admission}",0.00103402895281068,0.916666666666667,0.00112803158488438,5.69929865575687,22
"[533]","{covid,success}","=>","{admission}",0.00103402895281068,0.916666666666667,0.00112803158488438,5.69929865575687,22
"[534]","{admit,amazing}","=>","{admission}",0.00103402895281068,0.916666666666667,0.00112803158488438,5.69929865575687,22
"[535]","{covid,made}","=>","{admission}",0.00197405527354766,0.91304347826087,0.00216206053769506,5.67677178359973,42
"[536]","{many,pandemic}","=>","{admission}",0.00192705395751081,0.911111111111111,0.00211505922165821,5.66475745178258,41
"[537]","{admission,future}","=>","{covid}",0.00150404211317917,0.0701754385964912,0.0214326001128032,5.6555023923445,32
"[538]","{admission,term}","=>","{covid}",0.00145704079714232,0.0701357466063348,0.0207745816882873,5.65230357877417,31
"[539]","{pandemic,working}","=>","{admission}",0.00141003948110547,0.909090909090909,0.00155104342921602,5.65219701397375,30
"[540]","{covid,forum}","=>","{admission}",0.00418311712727956,0.908163265306122,0.0046061289716112,5.64642946600031,89
"[541]","{admission,received}","=>","{covid}",0.00126903553299492,0.0697674418604651,0.0181895093062606,5.62262156448203,27
"[542]","{covid,possible}","=>","{admission}",0.00131603684903177,0.903225806451613,0.00145704079714232,5.61573122678683,28
"[543]","{admission,project}","=>","{covid}",0.00159804474525287,0.069672131147541,0.0229366422259823,5.61494038748137,34
"[544]","{first,pandemic}","=>","{admission}",0.00173904869336341,0.902439024390244,0.00192705395751081,5.61083947484712,37
"[545]","{pandemic,school}","=>","{admission}",0.00173904869336341,0.902439024390244,0.00192705395751081,5.61083947484712,37
"[546]","{admission,graduate}","=>","{employment}",0.00108103026884753,0.0579345088161209,0.0186595224666291,5.60279367987177,23
"[547]","{admission,find}","=>","{covid}",0.00216206053769506,0.0694864048338369,0.0311148712163941,5.59997253501785,46
"[548]","{covid,news}","=>","{admission}",0.00126903553299492,0.9,0.00141003948110547,5.59567504383402,27
"[549]","{covid,executive}","=>","{admission}",0.00126903553299492,0.9,0.00141003948110547,5.59567504383402,27
"[550]","{admission,every}","=>","{covid}",0.00155104342921602,0.0691823899371069,0.022419627749577,5.57547169811321,33
"[551]","{admission,process}","=>","{covid}",0.00206805790562136,0.0691823899371069,0.029892836999436,5.57547169811321,44
"[552]","{best,pandemic}","=>","{admission}",0.00122203421695807,0.896551724137931,0.00136303816506862,5.57423567584998,26
"[553]","{admit,challenge}","=>","{admission}",0.00122203421695807,0.896551724137931,0.00136303816506862,5.57423567584998,26
"[554]","{admission,point}","=>","{employment}",0.00126903553299492,0.0575692963752665,0.0220436172212822,5.56747431672805,27
"[555]","{covid,crisis}","=>","{admission}",0.00159804474525287,0.894736842105263,0.00178605000940026,5.56295179796364,34
"[556]","{check,covid}","=>","{admission}",0.00437112239142696,0.894230769230769,0.0048881368678323,5.55980533201457,93
"[557]","{admission,reach}","=>","{covid}",0.00103402895281068,0.0689655172413793,0.0149934198157548,5.55799373040752,22
"[558]","{admission,give}","=>","{covid}",0.00159804474525287,0.0689655172413793,0.0231716488061666,5.55799373040752,34
"[559]","{back,pandemic}","=>","{admission}",0.00117503290092123,0.892857142857143,0.00131603684903177,5.55126492443851,25
"[560]","{employment,past}","=>","{admission}",0.00117503290092123,0.892857142857143,0.00131603684903177,5.55126492443851,25
"[561]","{covid,looking}","=>","{admission}",0.00155104342921602,0.891891891891892,0.00173904869336341,5.54526355695263,33
"[562]","{admission,success}","=>","{covid}",0.00103402895281068,0.06875,0.0150404211317917,5.540625,22
"[563]","{admission,skill}","=>","{employment}",0.00122203421695807,0.0572687224669604,0.0213385974807295,5.53840608730477,26
"[564]","{covid,year}","=>","{admit}",0.00108103026884753,0.196581196581197,0.00549915397631134,5.51775928556931,23
"[565]","{covid,place}","=>","{admission}",0.00441812370746381,0.886792452830189,0.004982139499906,5.51355821929138,94
"[566]","{check,virus}","=>","{admission}",0.00108103026884753,0.884615384615385,0.00122203421695807,5.50002247898215,23
"[567]","{offer,pandemic}","=>","{admission}",0.00108103026884753,0.884615384615385,0.00122203421695807,5.50002247898215,23
"[568]","{pandemic,thing}","=>","{admission}",0.00108103026884753,0.884615384615385,0.00122203421695807,5.50002247898215,23
"[569]","{admission,group}","=>","{covid}",0.00169204737732657,0.0681818181818182,0.0248166948674563,5.4948347107438,36
"[570]","{covid,person}","=>","{admission}",0.00141003948110547,0.882352941176471,0.00159804474525287,5.48595592532747,30
"[571]","{admission,strategy}","=>","{covid}",0.00145704079714232,0.0679824561403509,0.0214326001128032,5.47876794258373,31
"[572]","{pandemic,situation}","=>","{admission}",0.00103402895281068,0.88,0.00117503290092123,5.47132670952659,22
"[573]","{covid,economic}","=>","{admission}",0.00103402895281068,0.88,0.00117503290092123,5.47132670952659,22
"[574]","{covid,partner}","=>","{admission}",0.00103402895281068,0.88,0.00117503290092123,5.47132670952659,22
"[575]","{covid,office}","=>","{admission}",0.00103402895281068,0.88,0.00117503290092123,5.47132670952659,22
"[576]","{covid,problem}","=>","{admission}",0.00103402895281068,0.88,0.00117503290092123,5.47132670952659,22
"[577]","{also,pandemic}","=>","{admission}",0.00169204737732657,0.878048780487805,0.00192705395751081,5.45919516471611,36
"[578]","{admission,time}","=>","{covid}",0.00465313028764805,0.0677154582763338,0.0687159240458733,5.45725034199727,99
"[579]","{covid,working}","=>","{admission}",0.00267907501410039,0.876923076923077,0.00305508554239519,5.45219619655622,57
"[580]","{pandemic,world}","=>","{admission}",0.00131603684903177,0.875,0.00150404211317917,5.44023962594974,28
"[581]","{pandemic,take}","=>","{admission}",0.00131603684903177,0.875,0.00150404211317917,5.44023962594974,28
"[582]","{covid,social}","=>","{admission}",0.00164504606128972,0.875,0.00188005264147396,5.44023962594974,35
"[583]","{community,covid}","=>","{admission}",0.00164504606128972,0.875,0.00188005264147396,5.44023962594974,35
"[584]","{covid,service}","=>","{admission}",0.0023030644858056,0.875,0.00263207369806355,5.44023962594974,49
"[585]","{admission,real}","=>","{covid}",0.00103402895281068,0.0674846625766871,0.0153224290280128,5.43865030674847,22
"[586]","{admission,back}","=>","{covid}",0.00183305132543711,0.0674740484429066,0.0271667606692987,5.43779490405788,39
"[587]","{admission,since}","=>","{covid}",0.00159804474525287,0.0674603174603175,0.0236886632825719,5.43668831168831,34
"[588]","{covid,topic}","=>","{admission}",0.00418311712727956,0.872549019607843,0.0047941342357586,5.42500085949049,89
"[589]","{covid,number}","=>","{admission}",0.00159804474525287,0.871794871794872,0.00183305132543711,5.42031200827227,34
"[590]","{pandemic,part}","=>","{admission}",0.00126903553299492,0.870967741935484,0.00145704079714232,5.41516939725873,27
"[591]","{admission,global}","=>","{employment}",0.00112803158488438,0.0559440559440559,0.0201635645798082,5.41029879211697,24
"[592]","{admission,long}","=>","{employment}",0.00131603684903177,0.0558882235528942,0.0235476593344614,5.40489929232444,28
"[593]","{admission,career}","=>","{employment}",0.00202105658958451,0.0558441558441558,0.0361910133483738,5.40063754427391,43
"[594]","{know,pandemic}","=>","{admission}",0.00122203421695807,0.866666666666667,0.00141003948110547,5.38842781998831,26
"[595]","{covid,example}","=>","{admission}",0.00122203421695807,0.866666666666667,0.00141003948110547,5.38842781998831,26
"[596]","{academic,admission}","=>","{covid}",0.00112803158488438,0.0668523676880223,0.0168734724572288,5.38769308685743,24
"[597]","{admission,well}","=>","{covid}",0.00286708027824779,0.0668127053669222,0.0429122015416432,5.38449666434332,61
"[598]","{covid,impact}","=>","{admission}",0.00211505922165821,0.865384615384615,0.00244406843391615,5.38045677291732,45
"[599]","{covid,right}","=>","{admission}",0.00211505922165821,0.865384615384615,0.00244406843391615,5.38045677291732,45
"[600]","{covid,global}","=>","{admission}",0.00150404211317917,0.864864864864865,0.00173904869336341,5.377225267348,32
"[601]","{employment,something}","=>","{admission}",0.0023970671178793,0.864406779661017,0.00277307764617409,5.37437716074453,51
"[602]","{admission,post}","=>","{pandemic}",0.00117503290092123,0.0227272727272727,0.0517014476405339,5.37272727272727,25
"[603]","{admission,start}","=>","{employment}",0.00150404211317917,0.0555555555555556,0.027072758037225,5.37272727272727,32
"[604]","{admission,director}","=>","{covid}",0.00141003948110547,0.0666666666666667,0.0211505922165821,5.37272727272727,30
"[605]","{covid,event}","=>","{admission}",0.00178605000940026,0.863636363636364,0.00206805790562136,5.36958716327506,38
"[606]","{employment,relevant}","=>","{admission}",0.00206805790562136,0.862745098039216,0.0023970671178793,5.36404579365352,44
"[607]","{covid,everyone}","=>","{admission}",0.00206805790562136,0.862745098039216,0.0023970671178793,5.36404579365352,44
"[608]","{covid,something}","=>","{admission}",0.00441812370746381,0.862385321100917,0.00512314344801654,5.36180891050354,94
"[609]","{covid,solution}","=>","{admission}",0.00117503290092123,0.862068965517241,0.00136303816506862,5.35984199600959,25
"[610]","{came,covid}","=>","{admission}",0.00117503290092123,0.862068965517241,0.00136303816506862,5.35984199600959,25
"[611]","{pandemic,well}","=>","{admission}",0.00145704079714232,0.861111111111111,0.00169204737732657,5.35388661601403,31
"[612]","{admission,three}","=>","{employment}",0.00103402895281068,0.0551378446115288,0.0187535250987028,5.33233082706767,22
"[613]","{country,pandemic}","=>","{admission}",0.00112803158488438,0.857142857142857,0.00131603684903177,5.32921432746097,24
"[614]","{much,pandemic}","=>","{admission}",0.00112803158488438,0.857142857142857,0.00131603684903177,5.32921432746097,24
"[615]","{employment,help}","=>","{admission}",0.00225606316976875,0.857142857142857,0.00263207369806355,5.32921432746097,48
"[616]","{covid,past}","=>","{admission}",0.00112803158488438,0.857142857142857,0.00131603684903177,5.32921432746097,24
"[617]","{alumnus,covid}","=>","{admission}",0.00112803158488438,0.857142857142857,0.00131603684903177,5.32921432746097,24
"[618]","{academic,covid}","=>","{admission}",0.00112803158488438,0.857142857142857,0.00131603684903177,5.32921432746097,24
"[619]","{admit,unique}","=>","{admission}",0.00197405527354766,0.857142857142857,0.0023030644858056,5.32921432746097,42
"[620]","{admission,high}","=>","{covid}",0.00122203421695807,0.065989847715736,0.0185185185185185,5.31818181818182,26
"[621]","{admission,long}","=>","{covid}",0.00155104342921602,0.0658682634730539,0.0235476593344614,5.30838323353293,33
"[622]","{covid,family}","=>","{admission}",0.00164504606128972,0.853658536585366,0.00192705395751081,5.30755085458511,35
"[623]","{admission,thing}","=>","{employment}",0.00150404211317917,0.0547945205479452,0.0274487685655198,5.29912826899128,32
"[624]","{pandemic,still}","=>","{admission}",0.00108103026884753,0.851851851851852,0.00126903553299492,5.29631794272355,23
"[625]","{decision,employment}","=>","{admission}",0.00108103026884753,0.851851851851852,0.00126903553299492,5.29631794272355,23
"[626]","{pandemic,year}","=>","{admission}",0.00159804474525287,0.85,0.00188005264147396,5.28480420806546,34
"[627]","{employment,personal}","=>","{admission}",0.00159804474525287,0.85,0.00188005264147396,5.28480420806546,34
"[628]","{admission,need}","=>","{covid}",0.0025850723820267,0.065554231227652,0.0394341041549163,5.28307508939213,55
"[629]","{admission,company}","=>","{employment}",0.00206805790562136,0.054590570719603,0.0378830607257003,5.27940446650124,44
"[630]","{covid,remember}","=>","{admission}",0.00103402895281068,0.846153846153846,0.00122203421695807,5.26089106685249,22
"[631]","{covid,practice}","=>","{admission}",0.00103402895281068,0.846153846153846,0.00122203421695807,5.26089106685249,22
"[632]","{admit,guidance}","=>","{admission}",0.00103402895281068,0.846153846153846,0.00122203421695807,5.26089106685249,22
"[633]","{admit,bring}","=>","{admission}",0.00103402895281068,0.846153846153846,0.00122203421695807,5.26089106685249,22
"[634]","{admit,knowledge}","=>","{admission}",0.00103402895281068,0.846153846153846,0.00122203421695807,5.26089106685249,22
"[635]","{admission,like}","=>","{covid}",0.00310208685843204,0.0652173913043478,0.0475653318292912,5.25592885375494,66
"[636]","{admission,course}","=>","{covid}",0.00164504606128972,0.0651769087523277,0.0252397067117879,5.25266632808532,35
"[637]","{admission,based}","=>","{covid}",0.00169204737732657,0.0650994575045208,0.0259917277683775,5.24642446161434,36
"[638]","{pandemic,time}","=>","{admission}",0.00253807106598985,0.84375,0.00300808422635834,5.24594535359439,54
"[639]","{covid,talk}","=>","{admission}",0.00126903553299492,0.84375,0.00150404211317917,5.24594535359439,27
"[640]","{covid,provide}","=>","{admission}",0.00126903553299492,0.84375,0.00150404211317917,5.24594535359439,27
"[641]","{covid,currently}","=>","{admission}",0.00126903553299492,0.84375,0.00150404211317917,5.24594535359439,27
"[642]","{admit,signature}","=>","{admission}",0.00126903553299492,0.84375,0.00150404211317917,5.24594535359439,27
"[643]","{covid,management}","=>","{admission}",0.00202105658958451,0.843137254901961,0.0023970671178793,5.24213566197958,43
"[644]","{approach,covid}","=>","{admission}",0.00150404211317917,0.842105263157895,0.00178605000940026,5.2357193392599,32
"[645]","{admission,might}","=>","{covid}",0.00108103026884753,0.0647887323943662,0.0166854671930814,5.2213828425096,23
"[646]","{admission,year}","=>","{pandemic}",0.00159804474525287,0.0220064724919094,0.0726170332769318,5.20233009708738,34
"[647]","{covid,student}","=>","{admission}",0.00521714608009024,0.834586466165414,0.00625117503290092,5.18897184515936,111
"[648]","{experience,pandemic}","=>","{admission}",0.00141003948110547,0.833333333333333,0.00169204737732656,5.18118059614261,30
"[649]","{across,covid}","=>","{admission}",0.00141003948110547,0.833333333333333,0.00169204737732656,5.18118059614261,30
"[650]","{covid,decision}","=>","{admission}",0.00235006580184245,0.833333333333333,0.00282007896221094,5.18118059614261,50
"[651]","{covid,look}","=>","{admission}",0.00164504606128972,0.833333333333333,0.00197405527354766,5.18118059614261,35
"[652]","{covid,pandemic}","=>","{admission}",0.0023030644858056,0.830508474576271,0.00277307764617409,5.16361727208789,49
"[653]","{admission,management}","=>","{employment}",0.00173904869336341,0.0533910533910534,0.0325719120135364,5.16340023612751,37
"[654]","{covid,process}","=>","{admission}",0.00206805790562136,0.830188679245283,0.002491069749953,5.1616289712515,44
"[655]","{admission,point}","=>","{covid}",0.00141003948110547,0.0639658848614073,0.0220436172212822,5.15506881178523,30
"[656]","{could,pandemic}","=>","{admission}",0.00136303816506862,0.828571428571429,0.00164504606128972,5.15157384987894,29
"[657]","{employment,manager}","=>","{admission}",0.00112803158488438,0.827586206896552,0.00136303816506862,5.14544831616921,24
"[658]","{employment,life}","=>","{admission}",0.00112803158488438,0.827586206896552,0.00136303816506862,5.14544831616921,24
"[659]","{covid,public}","=>","{admission}",0.00112803158488438,0.827586206896552,0.00136303816506862,5.14544831616921,24
"[660]","{like,pandemic}","=>","{admission}",0.00178605000940026,0.826086956521739,0.00216206053769506,5.13612685182832,38
"[661]","{covid,health}","=>","{admission}",0.00178605000940026,0.826086956521739,0.00216206053769506,5.13612685182832,38
"[662]","{covid,important}","=>","{admission}",0.00178605000940026,0.826086956521739,0.00216206053769506,5.13612685182832,38
"[663]","{covid,team}","=>","{admission}",0.00244406843391615,0.825396825396825,0.00296108291032149,5.13183601903649,52
"[664]","{pandemic,posted}","=>","{admission}",0.00263207369806355,0.823529411764706,0.00319608949050573,5.12022553030563,56
"[665]","{covid,effort}","=>","{admission}",0.00131603684903177,0.823529411764706,0.00159804474525287,5.12022553030563,28
"[666]","{covid,open}","=>","{admission}",0.00131603684903177,0.823529411764706,0.00159804474525287,5.12022553030563,28
"[667]","{covid,financial}","=>","{admission}",0.00131603684903177,0.823529411764706,0.00159804474525287,5.12022553030563,28
"[668]","{admit,short}","=>","{admission}",0.00131603684903177,0.823529411764706,0.00159804474525287,5.12022553030563,28
"[669]","{admission,best}","=>","{covid}",0.00253807106598985,0.0635294117647059,0.0399511186313217,5.11989304812834,54
"[670]","{keep,pandemic}","=>","{admission}",0.00108103026884753,0.821428571428571,0.00131603684903177,5.10716373048343,23
"[671]","{even,pandemic}","=>","{admission}",0.00108103026884753,0.821428571428571,0.00131603684903177,5.10716373048343,23
"[672]","{employment,situation}","=>","{admission}",0.00108103026884753,0.821428571428571,0.00131603684903177,5.10716373048343,23
"[673]","{around,employment}","=>","{admission}",0.00108103026884753,0.821428571428571,0.00131603684903177,5.10716373048343,23
